district,latitude,longitude,aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
Khulna,23.037921,89.38034,0.1794,0.512,0.18786,0.3128,0.00497,0.5745,0.00231,0.1729,0.4625,1.0,0.0,0.01544,4.17,0.0,9.5e-05,0.911,0.373,0.00751,0.00264,0.00322,0
Khulna,22.752227,89.292692,0.8336,1.3836,0.01833,0.3052,0.00049,0.2228,0.00373,0.1256,0.1127,0.0,0.0,0.01735,0.791,0.1134,2.8e-05,1.23,0.4308,0.00839,0.00166,0.00379,0
Barisal,22.637947,90.26471,0.4217,0.625,0.06474,0.1308,0.00037,0.3873,0.01587,0.2611,0.4502,1.0,0.0,0.00287,9.952,0.0,0.000145,4.104,0.6078,0.00516,0.00544,0.00114,0
Barisal,22.742279,90.131783,0.0364,0.2833,0.02628,0.1335,0.00424,0.0,0.00259,0.0462,0.4436,1.0,0.0,0.01352,8.937,0.1829,5.7e-05,2.114,0.394,0.00356,0.00313,0.00126,0
Barisal,22.810877,90.408951,0.1983,1.043,0.26604,0.1233,0.00085,0.354,0.00284,0.495,0.3123,0.0,0.0,0.00736,9.142,0.1802,0.000178,1.787,0.4543,0.00417,0.00318,0.00214,0
Barisal,22.723928,90.28479,0.0982,0.3773,0.04444,0.3716,0.00127,0.3159,0.00128,0.067,0.5045,1.0,0.0,0.01369,9.453,0.1408,0.000113,2.302,0.4926,0.00418,0.0044,0.00217,0
Barisal,22.799639,90.21428,0.0621,0.3188,0.02009,0.1627,0.00101,0.4253,0.00629,0.2016,1.0322,0.0,0.0,0.00363,3.824,0.2157,0.000332,2.075,0.3089,0.00868,0.00181,0.00102,0
Barisal,22.765775,90.295996,0.187,0.6696,0.00856,0.5669,0.00064,0.4187,0.00656,0.3999,0.9572,0.0,1.0,0.0025,0.0,0.1935,0.000128,2.629,0.3087,0.00483,0.00719,0.00284,0
Barisal,22.627823,90.251994,0.6147,0.607,0.18202,0.2599,0.00066,0.0,0.00909,0.5223,0.2562,1.0,1.0,0.00916,0.584,0.144,0.000161,0.479,0.1282,0.00265,0.00138,0.00146,0
Barisal,22.643325,90.507296,0.5013,1.583,0.07698,0.323,0.00066,0.6303,0.00826,1.0671,0.5158,0.0,0.0,0.03049,3.432,0.1589,9.4e-05,1.814,0.6038,0.00191,0.0015,0.00127,0
Barisal,22.473578,90.166919,0.044,0.759,0.08327,0.2604,0.00116,0.6282,0.00139,0.6062,0.6154,0.0,0.0,0.00432,6.949,0.0933,0.000396,1.691,0.4258,0.00203,0.00258,0.00053,0
Barisal,22.486095,90.451668,0.1306,0.0589,0.08002,0.3555,0.00133,0.2745,0.0037,0.5357,1.2511,1.0,0.0,0.00244,8.588,0.042,9.6e-05,1.227,0.4694,0.00367,0.0012,0.00111,0
Barisal,22.545187,90.29324,0.9329,0.1662,0.04165,0.3214,0.00041,0.1415,0.00132,0.2409,0.4867,1.0,0.0,0.00454,5.084,0.2058,8.9e-05,2.319,0.3215,0.00094,0.00508,0.00335,0
Barisal,22.68958,90.249664,0.4852,0.0,0.08179,0.3439,0.00205,0.5845,0.0078,0.6857,0.4642,0.0,0.0,0.02949,3.867,0.0,0.000168,2.725,0.3876,0.00539,0.0048,0.0003,0
Barisal,22.792816,90.186345,0.1795,1.6663,0.03244,0.6234,0.00048,0.6854,0.00289,0.4914,0.6941,1.0,0.0,0.01928,1.615,0.177,0.000124,0.536,0.7594,0.0056,0.00307,0.0005,0
Barisal,22.492522,90.493373,0.4986,1.1618,0.28132,0.4474,0.00048,0.0,0.0026,0.3889,0.7741,1.0,0.0,0.00702,7.818,0.0845,0.000186,2.696,0.2489,0.00597,0.00119,0.00425,0
Barisal,22.8492,90.25415,0.3045,0.0,0.03679,0.2582,0.00046,0.4421,0.0027,0.3541,0.3886,0.0,0.0,0.02105,8.156,0.1614,0.000114,2.059,0.0,0.0031,0.00247,0.00045,0
Barisal,22.862333,90.134807,0.2139,0.2535,0.02588,0.5106,0.00075,0.196,0.00251,0.2919,0.9369,0.0,0.0,0.00201,7.568,0.2348,0.000309,2.505,0.3877,0.00237,0.00059,0.00314,0
Barisal,22.737597,90.543112,0.6393,0.5608,0.03186,0.4309,0.00138,1.1636,0.00179,0.4771,0.2285,0.0,0.0,0.00219,6.284,0.1025,7.1e-05,2.078,0.1969,0.01196,0.00415,0.00125,0
Barisal,22.588577,90.605192,0.0875,0.3357,0.02571,0.2964,0.00088,0.0,0.00395,0.5546,1.1153,1.0,0.0,0.01157,1.128,0.2286,6.9e-05,0.478,0.3547,0.00213,0.00219,0.0011,0
Barisal,22.921932,90.197828,0.134,0.5511,0.01108,0.1033,0.00119,0.6061,0.00293,0.2798,0.5158,0.0,0.0,0.01979,2.758,0.1565,0.000164,2.399,0.1177,0.00503,0.00243,0.00121,0
Barisal,22.717854,90.27415,0.5113,0.9466,0.06362,0.0,0.00037,0.9304,0.00357,0.1884,1.1242,1.0,0.0,0.01401,7.878,0.1303,0.000117,3.414,0.3509,0.00095,0.00372,0.00099,0
Barisal,22.566507,90.186152,0.2378,0.3421,0.06568,0.3443,0.00072,1.0356,0.00345,0.2947,0.542,0.0,0.0,0.00191,3.642,0.2368,0.000146,1.807,0.3233,0.00201,0.00195,0.0006,0
Barisal,22.884243,90.213066,0.0769,0.2342,0.021,0.0711,0.00091,0.0591,0.00284,0.6877,0.8793,1.0,0.0,0.00517,3.743,0.1824,0.0002,1.907,0.2435,0.00606,0.00199,0.00068,0
Barisal,22.500918,90.120721,0.1853,0.4947,0.00877,0.3196,0.00069,0.3569,0.00517,0.3779,0.4154,1.0,0.0,0.00863,8.03,0.0295,0.000176,2.274,0.017,0.00736,0.00201,0.00143,0
Barisal,22.832011,90.120306,0.6344,1.8344,0.01788,0.3729,0.00031,0.4697,0.00262,0.7069,0.6411,0.0,0.0,0.00464,4.904,0.1461,0.00016,1.166,0.3374,0.0078,0.00312,0.00115,0
Barisal,22.94109,90.386136,0.2618,1.2515,0.01467,0.383,0.00272,0.6385,0.00043,0.3157,0.1932,1.0,0.0,0.00242,10.685,0.1333,0.000107,2.156,0.0872,0.00384,0.00195,0.00084,0
Barisal,22.73717,90.268451,0.1214,0.4792,0.06493,0.4874,0.00134,1.2575,0.00226,0.2007,0.2496,1.0,1.0,0.00442,10.975,0.2068,0.000122,1.183,0.1961,0.00502,0.00244,0.00068,0
Barisal,22.510681,90.304654,0.8904,0.4228,0.1764,0.3331,0.00101,0.8828,0.00403,0.3247,0.5315,1.0,0.0,0.01295,8.953,0.2691,4.4e-05,3.329,0.5885,0.00371,0.00166,0.00147,0
Barisal,22.826144,90.520397,0.122,1.1742,0.04945,0.3367,0.00113,0.159,0.00728,0.4656,0.4554,0.0,0.0,0.00293,1.678,0.0293,7.7e-05,1.776,0.1077,0.00354,0.00176,0.00149,0
Barisal,22.865968,90.60972,0.4815,1.4424,0.02371,0.3591,0.00021,0.4206,0.00187,0.4247,0.4289,0.0,0.0,0.00197,7.473,0.2545,0.000126,0.981,0.54,0.01067,0.00361,0.00216,0
Barisal,22.598689,90.58888,0.1806,2.0608,0.00779,0.1627,0.00042,0.7901,0.00321,0.4092,0.5024,1.0,0.0,0.00141,9.229,0.1047,0.000143,1.608,0.4795,0.00153,0.00224,0.00071,0
Barisal,22.924323,90.319796,0.2228,1.4509,0.00658,0.0561,0.0008,1.1233,0.00401,0.8664,0.6696,0.0,1.0,0.0041,9.25,0.0772,0.000129,2.289,0.3302,0.00531,0.00209,0.00089,0
Barisal,22.650049,90.412601,0.0634,0.7731,0.02422,0.1478,0.0002,0.4592,0.0011,0.3805,0.1132,0.0,0.0,0.00651,6.743,0.11,0.000214,0.764,0.3867,0.00216,0.0044,0.00141,0
Barisal,22.687329,90.15714,0.0913,0.9833,0.0077,0.4993,0.00166,0.7109,0.00327,0.132,0.7888,0.0,0.0,0.00548,7.154,0.1101,0.00016,2.449,0.0,0.00157,0.00392,0.00276,1
Barisal,22.562759,90.136931,0.081,1.0263,0.04688,0.3592,0.00204,0.9857,0.00152,0.1451,0.5594,0.0,0.0,0.00872,1.551,0.0392,6.8e-05,1.931,0.3251,0.0093,0.00242,0.00094,0
Barisal,22.784878,90.386364,0.2545,0.7757,0.05038,0.4396,0.00055,0.7291,0.00278,0.0,0.878,0.0,0.0,0.04324,2.331,0.0445,7.8e-05,2.448,0.3427,0.00293,0.00202,0.00421,0
Barisal,22.677487,90.385371,0.7513,1.1891,0.08335,0.3586,0.00041,0.7336,0.00217,0.8092,0.5045,0.0,0.0,0.00392,11.588,0.2001,0.000509,2.629,0.8354,0.00156,0.00248,0.00062,0
Barisal,22.659728,90.153186,0.5375,1.059,0.03823,0.2988,0.00033,0.6112,0.00114,0.5671,0.4252,1.0,0.0,0.00393,13.176,0.1137,2.4e-05,2.202,0.4884,0.00385,0.00555,0.00382,0
Barisal,22.480711,90.279063,0.1344,0.4766,0.08591,0.2538,0.00049,0.2245,0.0027,0.387,0.8292,1.0,0.0,0.00436,0.217,0.0186,8.7e-05,2.047,0.4081,0.00353,0.00292,0.00151,0
Barisal,22.800985,90.613411,0.2694,0.4483,0.04141,0.1377,0.00057,0.2213,0.00344,0.2243,0.3156,1.0,0.0,0.0043,10.494,0.1244,5.2e-05,1.862,0.0316,0.00178,0.00154,0.00134,0
Barisal,22.51338,90.480559,0.4228,0.7168,0.02403,0.3096,0.00062,0.8344,0.00983,0.652,0.0357,0.0,0.0,0.00272,10.592,0.1152,0.000129,0.983,0.0,0.00475,0.00289,0.00182,0
Barisal,22.671672,90.454539,0.1185,0.0,0.01227,0.5901,0.00054,0.5854,0.00661,0.226,0.4137,0.0,0.0,0.01633,8.663,0.4114,0.000687,3.114,0.3077,0.00632,0.00245,0.00154,0
Barisal,22.502753,90.293545,0.5104,0.785,0.01913,0.1547,0.00034,0.6572,0.01022,0.227,1.0968,0.0,0.0,0.00578,0.0,0.2332,0.000202,2.585,0.2399,0.00198,0.00315,0.00052,0
Barisal,22.501454,90.14752,0.623,0.0,0.01312,0.395,0.00029,0.9797,0.01464,0.3689,0.9104,0.0,0.0,0.01437,2.12,0.172,9.3e-05,2.76,0.1268,0.00529,0.00116,0.00273,0
Barisal,22.525942,90.32662,0.4774,1.2044,0.02018,0.2537,0.00039,0.7796,0.00449,0.1991,0.4556,0.0,0.0,0.00119,4.053,0.157,0.000646,0.945,0.1767,0.00441,0.00197,0.00475,0
Barisal,22.472998,90.381351,0.1258,0.3633,0.00765,0.3465,0.00285,0.6027,0.00265,0.4112,0.66,1.0,0.0,0.00562,10.283,0.156,6.6e-05,5.139,0.5375,0.00241,0.00521,0.00114,0
Barisal,22.789581,90.36426,0.1799,1.0823,0.02796,0.3833,0.00128,0.7334,0.00268,0.5103,0.9735,1.0,0.0,0.00726,6.395,0.2255,0.00014,0.893,0.2613,0.01247,0.00191,0.00163,0
Barisal,22.938032,90.142424,0.2767,1.0808,0.01479,0.359,0.00089,1.0754,0.00457,0.4883,1.0593,1.0,0.0,0.00202,3.902,0.1028,6.2e-05,3.125,0.2736,0.00252,0.0017,0.00223,0
Barisal,22.557208,90.361139,0.1611,0.8833,0.04596,0.4293,0.00082,0.6225,0.00432,0.0028,0.6019,0.0,0.0,0.00301,5.113,0.0965,3e-05,0.338,0.3679,0.01052,0.00347,0.00271,0
Barisal,22.679294,90.185071,0.0453,1.0919,0.00344,0.4705,0.00086,0.7944,0.00676,0.3976,0.9905,0.0,0.0,0.00544,4.064,0.0897,8.7e-05,1.445,0.4012,0.00079,0.00073,0.00126,1
Barisal,22.811197,90.143816,0.3367,0.9005,0.05963,0.2306,0.00088,0.1424,0.00236,0.2525,0.7348,1.0,0.0,0.00412,5.813,0.1596,6.7e-05,2.969,0.3832,0.00513,0.00223,0.00137,0
Barisal,22.887186,90.154757,0.2853,0.42,0.02932,0.3195,0.00046,0.7202,0.00407,0.3975,0.5602,0.0,1.0,0.01205,3.771,0.2075,0.000136,1.189,0.5163,0.00794,0.00161,0.00136,0
Barisal,22.757828,90.247514,1.0626,0.8852,0.02366,0.1772,0.0004,0.0459,0.00389,0.3115,0.9632,0.0,0.0,0.01203,7.04,0.0283,0.000365,2.522,0.0962,0.00174,0.00175,0.00202,0
Barisal,22.595601,90.450798,0.2794,0.5963,0.06487,0.2394,0.00212,0.9668,0.0129,0.3406,0.489,1.0,0.0,0.00335,5.914,0.1829,0.00026,0.597,0.304,0.00474,0.00308,0.00315,0
Barisal,22.478327,90.175719,0.2062,1.4543,0.01008,0.1002,0.00116,0.2624,0.00165,0.338,0.5811,1.0,0.0,0.02349,8.357,0.1896,0.000105,2.534,0.2628,0.00099,0.00496,0.00072,0
Barisal,22.716295,90.33442,0.2079,1.2035,0.01288,0.3454,0.00015,0.5713,0.00445,0.4898,0.0955,1.0,0.0,0.00466,6.838,0.0,5.5e-05,2.259,0.1065,0.00189,0.00363,0.00375,0
Barisal,22.493908,90.289586,0.17,1.062,0.17133,0.3475,0.00052,0.7124,0.00326,0.2169,0.2386,1.0,0.0,0.00873,5.785,0.1889,0.000127,2.963,0.0,0.00553,0.0019,0.00122,0
Barisal,22.589234,90.128508,0.2178,1.252,0.04771,0.2677,0.00291,1.1217,0.00632,0.2191,0.5191,1.0,0.0,0.01005,0.0,0.0537,0.000302,1.469,0.0,0.00705,0.00617,0.00092,0
Barisal,22.776431,90.446884,0.2039,0.6277,0.01774,0.3305,0.00116,0.6926,0.00194,0.1074,0.8764,1.0,0.0,0.02471,2.114,0.2414,0.000106,1.298,0.3594,0.00317,0.00381,0.00149,0
Barisal,22.518844,90.348322,0.5134,1.0456,0.03827,0.486,0.00078,0.2659,0.00582,0.3176,0.4464,0.0,0.0,0.00435,6.943,0.1435,9e-05,2.379,0.2931,0.00318,0.00094,0.00073,0
Barisal,22.589804,90.167369,0.3695,0.9741,0.0258,0.3977,0.00024,0.1565,0.00345,0.7176,0.6305,1.0,0.0,0.00226,8.152,0.1202,5e-05,2.261,0.7161,0.00471,0.00219,0.00133,0
Barisal,22.883514,90.483784,1.1313,1.187,0.08508,0.0,0.00221,0.2744,0.00692,0.308,0.5966,1.0,0.0,0.00734,7.92,0.1428,0.000235,2.894,0.2377,0.00273,0.00156,0.00054,0
Barisal,22.854788,90.394949,0.4272,0.9091,0.01037,0.3675,0.00045,0.1567,0.00124,0.5484,0.4592,0.0,0.0,0.00203,4.765,0.2351,0.000186,1.101,0.3073,0.00555,0.00138,0.00117,0
Barisal,22.814653,90.387529,0.2966,0.6433,0.01281,0.2903,0.00149,0.1832,0.00687,0.1941,0.8056,0.0,0.0,0.00346,5.31,0.0,9.5e-05,0.634,0.0,0.0049,0.00115,0.00084,0
Barisal,22.8123,90.303434,0.413,1.8559,0.07971,0.118,0.00141,0.2413,0.00882,0.3622,0.4344,0.0,0.0,0.01781,2.621,0.2294,0.000148,2.26,0.5053,0.00816,0.00185,0.00096,0
Barisal,22.855867,90.298384,0.115,1.2386,0.01258,0.3803,0.00035,0.6659,0.00193,0.2798,0.81,0.0,0.0,0.00699,10.679,0.0,0.000392,2.396,0.0566,0.00267,0.00167,0.00148,0
Barisal,22.616327,90.398298,0.0636,0.5592,0.02419,0.3669,0.00057,0.3216,0.00805,0.1815,1.0521,1.0,0.0,0.00302,4.492,0.0,3.4e-05,2.576,0.0985,0.00346,0.00195,0.00206,0
Barisal,22.516162,90.355146,0.3673,0.7614,0.03004,0.086,0.00022,0.141,0.00698,0.7657,0.3735,0.0,0.0,0.00153,6.758,0.2316,0.000205,2.416,0.325,0.00472,0.00281,0.00391,0
Barisal,22.479911,90.492715,0.5113,1.3402,0.00548,0.3712,0.00101,0.7218,0.00196,0.1637,1.2206,0.0,0.0,0.00892,5.53,0.0088,0.000133,3.359,0.0,0.0036,0.00127,0.00095,0
Barisal,22.544584,90.579912,0.2546,0.7657,0.05439,0.2884,0.00125,0.7538,0.00265,0.3095,0.7767,0.0,0.0,0.00596,10.393,0.0688,1.9e-05,1.401,0.5085,0.00267,0.00135,0.00306,0
Barisal,22.933121,90.389278,0.2301,0.6965,0.0512,0.1741,0.00071,0.8754,0.00448,0.0806,0.1067,1.0,0.0,0.00635,4.123,0.1894,5.8e-05,0.375,0.291,0.00351,0.00289,0.00456,0
Barisal,22.511949,90.140401,0.2059,0.4273,0.02027,0.5536,0.00171,0.0925,0.0021,0.667,0.0,0.0,0.0,0.00155,9.874,0.3359,0.000117,0.432,0.2964,0.00258,0.00397,0.00148,0
Barisal,22.466842,90.200301,0.3171,0.9698,0.00932,0.3707,0.00048,1.055,0.00291,0.2204,0.5016,1.0,0.0,0.01524,0.369,0.0658,0.00029,2.119,0.1503,0.00302,0.00299,0.00139,0
Barisal,22.737294,90.617052,0.3222,0.2495,0.04931,0.3599,0.00024,0.2482,0.00089,0.0552,0.9,1.0,0.0,0.01808,1.602,0.2572,0.000184,0.874,0.5958,0.01164,0.0024,0.00164,0
Barisal,22.870957,90.553124,0.4068,0.5521,0.02248,0.216,0.00022,0.6079,0.00104,0.3761,0.488,1.0,1.0,0.00367,4.198,0.0731,0.000108,2.119,0.0,0.00353,0.00466,0.00067,0
Barisal,22.565098,90.458024,0.0753,0.9999,0.05672,0.4126,0.001,0.1988,0.00189,0.3094,0.9036,0.0,0.0,0.0025,1.312,0.1575,0.000122,2.174,0.5945,0.00295,0.00475,0.00085,0
Barisal,22.837833,90.500616,0.2314,1.2742,0.027,0.3297,0.00067,1.0722,0.01143,0.2761,0.5911,1.0,0.0,0.00464,0.0,0.1949,8.8e-05,1.265,0.4488,0.00228,0.00294,0.00076,0
Barisal,22.863614,90.370137,0.0838,0.5898,0.06385,0.2646,0.00102,0.0777,0.00449,0.1094,0.4507,0.0,0.0,0.00777,0.0,0.2098,0.000124,1.682,0.3539,0.00287,0.00179,0.0008,0
Barisal,22.459029,90.172441,0.1756,0.1689,0.02758,0.1886,0.00074,0.2317,0.00256,0.5817,0.834,1.0,1.0,0.00908,9.982,0.2661,0.000173,2.249,0.3712,0.004,0.00589,0.00193,0
Barisal,22.526866,90.585044,0.0366,0.3377,0.0335,0.1587,0.001,0.363,0.00153,0.2938,0.2465,1.0,0.0,0.00723,5.214,0.1571,0.000125,2.985,0.3933,0.00395,0.00428,0.00232,0
Barisal,22.569637,90.540207,0.2405,1.3594,0.02502,0.0,0.00025,0.8261,0.00544,0.3541,1.3419,1.0,0.0,0.02762,12.85,0.1595,8.5e-05,1.988,0.3487,0.00474,0.00335,0.00102,0
Barisal,22.742094,90.60598,0.0632,1.4636,0.00913,0.2259,0.00032,0.4212,0.00231,0.2978,0.9961,0.0,0.0,0.00331,0.0,0.2832,0.000216,3.061,0.325,0.00687,0.00171,0.00348,1
Barisal,22.572781,90.550093,0.0209,1.1542,0.07366,0.1931,0.00134,0.2989,0.00387,0.5865,0.891,1.0,0.0,0.02282,5.761,0.246,0.000117,4.209,0.4379,0.00263,0.00269,0.00134,0
Barisal,22.853477,90.361471,0.2065,0.0,0.01134,0.3079,0.00133,0.4909,0.00522,0.2185,1.3441,0.0,0.0,0.00415,2.94,0.2109,0.000158,0.702,0.4691,0.00449,0.00326,0.00132,0
Barisal,22.545427,90.598281,0.4682,0.5334,0.18102,0.0652,0.00058,0.4189,0.00582,0.1469,0.5773,0.0,1.0,0.01018,10.233,0.0692,0.000159,4.258,0.1168,0.0022,0.00142,0.00177,0
Barisal,22.565123,90.39681,0.2422,0.1275,0.05257,0.0,0.00525,0.5516,0.00165,0.5299,0.6339,0.0,1.0,0.02124,6.766,0.1928,6.5e-05,2.2,0.3944,0.00509,0.00213,0.00175,0
Barisal,22.714444,90.47347,0.1604,0.3728,0.03906,0.2601,0.00063,0.7038,0.00714,0.5956,0.0434,1.0,0.0,0.01373,11.64,0.0754,0.000237,0.0,0.327,0.00313,0.00338,0.00125,0
Barisal,22.57792,90.299031,0.4574,1.0562,0.08183,0.3395,0.00103,0.1746,0.00687,0.4828,0.1642,0.0,1.0,0.00596,7.463,0.0444,7.6e-05,2.745,0.3292,0.00925,0.00237,0.00086,0
Barisal,22.683731,90.58569,0.1841,0.8323,0.05226,0.5201,0.0021,0.0,0.00153,0.7926,0.3335,0.0,0.0,0.0078,2.194,0.2546,4.9e-05,0.886,0.477,0.00422,0.00268,0.00231,0
Barisal,22.621566,90.560197,0.9331,0.029,0.01334,0.1181,0.00166,0.6304,0.00199,0.358,0.9914,0.0,0.0,0.03989,6.73,0.0607,0.000267,1.584,0.368,0.00554,0.00133,0.00297,0
Barisal,22.871603,90.191628,0.1027,1.0199,0.00985,0.3926,0.00158,0.0,0.00201,0.2947,0.4154,0.0,0.0,0.02138,3.725,0.1295,0.000142,2.801,0.1989,0.00367,0.00228,0.00258,0
Barisal,22.659962,90.37453,0.3546,1.3557,0.0171,0.2164,0.00042,0.113,0.0016,0.434,0.6041,1.0,1.0,0.00164,7.252,0.1489,2.6e-05,0.0,0.4821,0.00417,0.00413,0.00133,0
Barisal,22.610101,90.231585,0.299,1.4712,0.0833,0.1174,0.00301,0.6671,0.00644,0.7819,0.6646,1.0,0.0,0.01221,1.843,0.1755,0.000521,2.572,0.0,0.00344,0.00301,0.00103,0
Barisal,22.92157,90.252348,0.4756,0.6823,0.04017,0.1865,0.00098,0.5942,0.00648,0.3039,0.3559,0.0,1.0,0.00983,5.967,0.3055,0.000183,3.372,0.3782,0.00647,0.00355,0.0007,0
Barisal,22.577207,90.438478,0.1465,0.6738,0.03953,0.1668,0.00093,0.0,0.00382,0.3491,0.6205,1.0,0.0,0.01311,10.488,0.0907,8.2e-05,0.856,0.4063,0.0037,0.00217,0.00172,0
Barisal,22.869001,90.188992,0.1209,1.0508,0.05521,0.282,0.00057,1.2338,0.0034,0.3016,0.7257,1.0,1.0,0.0071,6.016,0.2048,6.3e-05,1.882,0.2641,0.00421,0.0031,0.00196,0
Barisal,22.709252,90.174504,0.201,1.2966,0.01345,0.1658,0.00026,0.2229,0.00735,0.417,0.7083,1.0,1.0,0.00456,5.316,0.1655,0.00029,1.695,0.0,0.00649,0.00381,0.00282,0
Barisal,22.764018,90.412442,0.2751,1.007,0.09077,0.4317,0.00055,0.0739,0.00311,0.2581,0.6446,0.0,1.0,0.00361,8.046,0.0154,0.000128,2.67,0.4842,0.00318,0.00273,0.00227,0
Barisal,22.605528,90.244748,0.0975,1.0505,0.04663,0.0,0.00189,0.5007,0.00225,0.6943,0.6123,0.0,0.0,0.00282,0.236,0.0,0.000188,3.639,0.4783,0.01265,0.00225,0.00178,0
Barisal,22.510916,90.375081,0.4882,1.2145,0.02579,0.425,0.00218,0.182,0.00626,0.6128,1.2395,1.0,0.0,0.00631,5.605,0.2563,0.000185,0.074,0.3733,0.01078,0.00313,0.00115,0
Barisal,22.938584,90.52097,0.2524,0.3687,0.08591,0.0504,0.00085,0.3837,0.00693,0.4247,0.1522,0.0,0.0,0.00169,13.321,0.0436,0.000181,2.323,0.4091,0.00174,0.00151,0.00282,0
Barisal,22.770277,90.300427,0.2318,0.2333,0.20299,0.1725,0.00066,0.4004,0.00266,0.8335,0.1904,1.0,0.0,0.00343,7.626,0.0,9.8e-05,2.157,0.4016,0.00696,0.00217,0.00198,0
Barisal,22.485191,90.601509,0.0724,0.7741,0.04007,0.653,0.00048,0.0866,0.00833,0.4404,0.7145,0.0,0.0,0.00552,5.826,0.0,0.000138,2.14,0.342,0.00172,0.00242,0.00269,0
Barisal,22.772035,90.285942,0.2175,1.169,0.07089,0.1324,0.00201,0.6406,0.00225,0.0206,0.6228,1.0,1.0,0.00252,9.521,0.2732,8.7e-05,3.361,0.6931,0.00563,0.00455,0.00216,0
Barisal,22.657,90.394457,0.0823,1.4385,0.02384,0.108,0.00098,0.5704,0.0029,0.0,0.7636,1.0,0.0,0.00445,0.0,0.452,9.7e-05,3.572,0.5953,0.00317,0.00652,0.00071,0
Barisal,22.857309,90.328572,0.0964,0.5455,0.01858,0.2314,0.00048,0.3934,0.00086,0.4715,0.8608,1.0,0.0,0.0122,6.483,0.1778,0.000163,2.352,0.3809,0.00429,0.00329,0.00137,0
Barisal,22.796437,90.401607,0.6288,0.8967,0.09191,0.3008,0.00098,0.6869,0.00974,0.3545,0.755,1.0,1.0,0.00439,0.884,0.0374,0.000127,0.889,0.1775,0.00773,0.00327,0.00116,0
Barisal,22.833167,90.454325,0.2267,0.0964,0.11439,0.2643,0.00251,0.4267,0.00088,0.7715,0.7469,0.0,0.0,0.00347,0.0,0.1426,8.7e-05,2.675,0.7434,0.0034,0.00225,0.00133,0
Barisal,22.517095,90.366076,0.5932,0.6918,0.00841,0.344,0.00092,0.2796,0.00075,0.3104,0.3329,1.0,1.0,0.0183,7.782,0.0695,9.3e-05,3.451,0.4139,0.01067,0.00146,0.00121,0
Barisal,22.90278,90.346187,0.2672,1.5123,0.08639,0.2731,0.00048,0.8393,0.00517,0.3984,0.4856,1.0,0.0,0.00945,0.0,0.2384,0.00031,1.871,0.1947,0.00262,0.00458,0.00112,0
Barisal,22.85811,90.319433,0.2019,0.6854,0.03816,0.1856,0.00392,0.4505,0.00275,0.2766,0.3855,1.0,1.0,0.02021,2.026,0.1024,0.00015,2.76,0.2557,0.0039,0.00263,0.00138,0
Barisal,22.836874,90.354455,0.4827,0.8327,0.02363,0.6123,0.0007,0.3197,0.00236,0.5669,0.2214,0.0,1.0,0.01604,7.785,0.2046,6.3e-05,2.355,0.3374,0.00661,0.00155,0.00122,0
Barisal,22.622537,90.527644,0.2292,0.5254,0.09548,0.3282,0.00264,0.3991,0.00754,0.6533,0.8104,1.0,0.0,0.00447,0.0,0.0666,0.000271,1.541,0.3485,0.00413,0.00521,0.00245,0
Barisal,22.875833,90.465596,0.3117,1.9272,0.01102,0.1465,0.00211,0.6241,0.00488,0.692,0.4006,1.0,1.0,0.00486,0.0,0.0549,0.000104,2.197,0.0778,0.01042,0.00233,0.00123,0
Barisal,22.497452,90.452578,0.2283,0.0,0.0562,0.1914,0.00026,0.9156,0.00177,0.2688,0.2,0.0,0.0,0.01001,6.03,0.1437,0.000116,2.568,0.6061,0.00798,0.00177,0.00103,0
Barisal,22.748556,90.420417,0.151,0.4444,0.05973,0.2564,0.00059,1.1005,0.00299,0.6999,1.2491,1.0,0.0,0.00277,0.993,0.0634,0.000136,1.524,0.4535,0.00312,0.00293,0.00091,0
Barisal,22.670299,90.353027,0.1477,1.3059,0.063,0.2944,0.00056,0.3623,0.00122,0.4427,0.5573,0.0,0.0,0.00643,3.929,0.223,0.000161,1.482,0.2444,0.0027,0.00393,0.00056,0
Barisal,22.586035,90.135747,0.1205,0.414,0.04967,0.48,0.00055,0.5734,0.0036,0.2256,0.8684,0.0,0.0,0.00892,6.732,0.0,0.000252,2.5,0.5483,0.00541,0.00206,0.00067,0
Barisal,22.72241,90.562303,0.1056,1.055,0.04235,0.0476,0.00036,0.0,0.00252,0.7696,0.7584,0.0,1.0,0.00612,9.528,0.3037,5.6e-05,0.05,0.5315,0.00298,0.00244,0.00051,0
Barisal,22.684004,90.619464,1.0473,0.0742,0.02513,0.0584,0.00096,0.4105,0.00266,0.6324,0.6568,1.0,0.0,0.00977,10.371,0.2128,0.000166,1.714,0.1378,0.00592,0.00369,0.0021,0
Barisal,22.897177,90.474213,0.0904,1.7079,0.04787,0.2101,0.00091,0.1453,0.0021,0.4675,0.9671,1.0,0.0,0.00345,0.0,0.019,0.000288,2.995,0.3377,0.00388,0.0012,0.00072,0
Barisal,22.511895,90.395666,0.2927,1.2345,0.01706,0.4255,0.00182,0.4303,0.01951,0.2818,0.8929,1.0,0.0,0.00466,1.467,0.3979,8.3e-05,1.677,0.2525,0.005,0.00205,0.00079,0
